Unique_Questionnaire_Number,Person_Number,Survey_Date,Province,Metro_Code,Geo_Type_Code,Stratum,Gender,Age,Marital_Status,Education_Level,Population_Group,Field_of_Study,Attendance_Status,Employment_Status,Labour_Force_Status,Unemployment_Status,Reason_for_Inactivity,Industry_Code,Occupation_Code,Previous_Industry_Code,Previous_Occupation_Code,Sector_Code,Informal_Employment_Status,Long_Term_Unemployment_Status,Underemployment_Status,"'Not in Education, Employment, or Training' Status",Graduate Status,Education Status,Age Group,Hours Worked,Weight
799224610000017001,1,2026-05-02,7,15,1,78109,1,33,1,26,1,4.0,2,1.0,1.0,,,9.0,2.0,,,1.0,1.0,,2.0,2.0,4,6,7,40.0,1230.4027985
799224610000017001,2,2026-05-02,7,15,1,78109,2,44,1,23,1,23.0,2,1.0,1.0,,,6.0,4.0,,,1.0,1.0,,2.0,2.0,3,6,9,40.0,1230.4027985
799245880000012301,1,2026-06-02,7,15,1,78113,2,58,5,9,1,inf,2,3.0,3.0,5.0,5.0,,,,,,,,,1.0,1,4,12,,1779.6798793
799245880000033901,1,2026-06-02,7,15,1,78113,1,54,4,12,1,inf,2,1.0,1.0,,,8.0,3.0,,,1.0,1.0,,2.0,2.0,2,5,11,40.0,2520.0648538
799245880000077101,1,2026-06-02,7,15,1,78113,1,67,1,6,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,1,2,14,40.0,3493.4041165
799245880000077101,2,2026-06-02,7,15,1,78113,1,59,1,12,1,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,2,5,12,,3493.4041165
799245880000077101,3,2026-06-02,7,15,1,78113,1,34,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,7,,3493.4041165
799245880000098701,1,2026-06-02,7,15,1,78113,2,19,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1258.7860096
799245880000120301,1,2026-06-02,7,15,1,78113,2,18,5,98,1,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,1,4,,1258.7860096
799245880000185101,1,2026-06-02,7,15,1,78113,2,49,5,22,1,35.0,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,3,6,10,48.0,2312.7380654
860100280000000201,1,2026-05-02,8,16,2,80203,1,68,1,5,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,14,,110.43803443
860100280000000201,2,2026-05-02,8,16,2,80203,2,66,1,98,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,1,1,14,42.0,110.43803443
860100280000000201,7,2026-05-02,8,16,2,80203,1,19,5,13,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,2,5,4,,110.43803443
860100280000003601,1,2026-05-02,8,16,2,80203,2,76,5,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,396.89961832
860100280000003601,2,2026-05-02,8,16,2,80203,1,16,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,396.89961832
860100280000005301,1,2026-05-02,8,16,2,80203,2,63,3,7,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,3,13,,237.72257781
860100280000005301,2,2026-05-02,8,16,2,80203,2,36,5,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,8,,237.72257781
860100280000005301,3,2026-05-02,8,16,2,80203,1,21,5,13,1,inf,2,2.0,2.0,1.0,,,,9.0,5.0,,,2.0,,1.0,2,5,5,,237.72257781
860100280000005301,4,2026-05-02,8,16,2,80203,1,17,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,237.72257781
860100280000008701,1,2026-05-02,8,16,2,80203,2,69,3,9,1,inf,2,1.0,1.0,,,8.0,5.0,,,2.0,1.0,,2.0,2.0,1,4,14,35.0,617.18540238
860100280000010401,1,2026-05-02,8,16,2,80203,2,58,5,12,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,2,5,12,48.0,1421.2491739
860100280000010401,2,2026-05-02,8,16,2,80203,1,37,5,10,1,inf,2,1.0,1.0,,,6.0,9.0,,,1.0,1.0,,2.0,2.0,1,4,8,50.0,1421.2491739
860100280000010401,3,2026-05-02,8,16,2,80203,2,32,5,12,1,inf,2,4.0,6.0,4.0,1.0,,,9.0,5.0,,,,,1.0,2,5,7,,1421.2491739
860100280000010401,4,2026-05-02,8,16,2,80203,1,30,5,23,1,1.0,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,3,6,7,,1421.2491739
860100280000010401,6,2026-05-02,8,16,2,80203,1,22,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,1421.2491739
860100280000010401,7,2026-05-02,8,16,2,80203,2,17,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1421.2491739
860100280000010401,9,2026-05-02,8,16,2,80203,1,21,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,5,,1421.2491739
860100280000012101,1,2026-05-02,8,16,2,80203,2,83,3,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,1198.0403937
860100280000012101,2,2026-05-02,8,16,2,80203,2,33,5,22,1,4.0,2,1.0,1.0,,,6.0,1.0,,,1.0,1.0,,2.0,2.0,3,6,7,54.0,1198.0403937
860100280000012101,3,2026-05-02,8,16,2,80203,2,28,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,6,,1198.0403937
860100280000012101,4,2026-05-02,8,16,2,80203,2,24,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,1198.0403937
860100820000000301,1,2026-04-02,8,16,2,80207,2,69,1,6,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,2,14,,624.28844374
860100820000000301,2,2026-04-02,8,16,2,80207,2,29,5,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,6,,624.28844374
860100820000000301,3,2026-04-02,8,16,2,80207,2,17,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,624.28844374
860100820000002101,1,2026-04-02,8,16,2,80207,1,56,1,7,1,inf,2,1.0,1.0,,,9.0,8.0,,,1.0,2.0,,2.0,2.0,1,3,12,56.0,601.52549523
860100820000002101,2,2026-04-02,8,16,2,80207,2,48,1,12,1,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,1.0,,2.0,2.0,2,5,10,48.0,601.52549523
860100820000002101,6,2026-04-02,8,16,2,80207,2,21,5,13,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,5,,601.52549523
860100820000003901,1,2026-04-02,8,16,2,80207,2,87,3,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,301.17935539
860100820000003901,2,2026-04-02,8,16,2,80207,1,56,5,7,1,inf,2,2.0,2.0,1.0,,,,5.0,7.0,,,2.0,,1.0,1,3,12,,301.17935539
860100820000005701,1,2026-04-02,8,16,2,80207,2,37,5,7,1,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,2.0,,1.0,1,3,8,,403.37005439
860100820000009301,1,2026-04-02,8,16,2,80207,1,72,1,4,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,15,,1130.7366427
860100820000009301,2,2026-04-02,8,16,2,80207,2,66,1,3,1,inf,2,1.0,1.0,,,8.0,9.0,,,1.0,2.0,,2.0,2.0,1,2,14,35.0,1130.7366427
860100820000009301,3,2026-04-02,8,16,2,80207,2,31,5,10,1,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,2.0,,1.0,1,4,7,,1130.7366427
860100820000009301,4,2026-04-02,8,16,2,80207,1,28,5,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,6,,1130.7366427
860100820000009301,5,2026-04-02,8,16,2,80207,1,24,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,1130.7366427
860100820000009301,10,2026-04-02,8,16,2,80207,1,43,5,11,1,inf,2,2.0,2.0,1.0,,,,5.0,7.0,,,1.0,,1.0,1,4,9,,1130.7366427
860100820000011101,1,2026-04-02,8,16,2,80207,2,70,4,6,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,15,,50.0
860100820000011101,3,2026-04-02,8,16,2,80207,2,16,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,50.0
860100820000012901,1,2026-04-02,8,16,2,80207,2,38,5,10,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,4,8,,539.09848964
860100820000012901,2,2026-04-02,8,16,2,80207,1,29,5,4,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,2.0,,2.0,2.0,1,2,6,40.0,539.09848964
860100820000014701,1,2026-04-02,8,16,2,80207,1,46,1,12,1,inf,2,1.0,1.0,,,8.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,10,40.0,958.16288565
860100820000014701,2,2026-04-02,8,16,2,80207,2,36,1,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,8,,958.16288565
860101150000005001,1,2026-05-02,8,16,2,80108,1,74,3,4,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,15,,539.01939858
860101150000009601,1,2026-05-02,8,16,2,80108,1,52,1,11,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,11,,964.70507001
860101150000009601,2,2026-05-02,8,16,2,80108,2,47,1,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,10,,964.70507001
860101150000011901,1,2026-05-02,8,16,2,80108,1,69,3,1,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,14,,1462.6493274
860101150000011901,2,2026-05-02,8,16,2,80108,1,40,5,9,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,9,,1462.6493274
860101150000011901,3,2026-05-02,8,16,2,80108,2,30,5,10,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,4,7,,1462.6493274
860101150000011901,4,2026-05-02,8,16,2,80108,1,25,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,6,,1462.6493274
860101150000011901,5,2026-05-02,8,16,2,80108,1,18,5,12,1,inf,2,4.0,6.0,3.0,1.0,,,,,,,,,1.0,2,5,4,,1462.6493274
860101150000011901,6,2026-05-02,8,16,2,80108,1,16,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1462.6493274
860101150000014201,1,2026-05-02,8,16,2,80108,2,77,3,8,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,16,,432.49876224
860101150000014201,2,2026-05-02,8,16,2,80108,2,90,3,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,432.49876224
860101150000016501,1,2026-05-02,8,16,2,80108,1,49,5,10,1,inf,2,2.0,2.0,4.0,,,,5.0,7.0,,,2.0,,1.0,1,4,10,,1154.720725
860101150000016501,2,2026-05-02,8,16,2,80108,2,44,5,11,1,inf,2,2.0,2.0,2.0,,,,8.0,9.0,,,1.0,,1.0,1,4,9,,1154.720725
860101150000016501,3,2026-05-02,8,16,2,80108,2,22,5,12,1,inf,2,1.0,1.0,,,9.0,5.0,,,2.0,1.0,,2.0,2.0,2,5,5,35.0,1154.720725
860101150000021101,1,2026-05-02,8,16,2,80108,1,23,5,11,1,inf,1,4.0,6.0,4.0,1.0,,,8.0,3.0,,,,,2.0,1,4,5,,604.34742738
860101150000021102,1,2026-05-02,8,16,2,80108,1,22,5,11,1,inf,1,4.0,6.0,3.0,6.0,,,,,,,,,2.0,1,4,5,,604.34742738
860101150000023401,1,2026-05-02,8,16,2,80108,2,43,5,11,1,inf,2,1.0,1.0,,,8.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,9,56.0,781.41070762
860101230000000701,1,2026-04-02,8,16,2,80108,1,33,5,9,1,inf,2,1.0,1.0,,,1.0,8.0,,,2.0,2.0,,2.0,2.0,1,4,7,54.0,848.3866017
860101230000004301,1,2026-04-02,8,16,2,80108,2,59,1,7,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,3,12,,396.73626383
860101230000004301,2,2026-04-02,8,16,2,80108,1,43,5,13,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,9,,396.73626383
860101230000004301,4,2026-04-02,8,16,2,80108,2,19,5,13,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,2,5,4,,396.73626383
860101230000004301,5,2026-04-02,8,16,2,80108,1,16,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,396.73626383
860101230000004301,6,2026-04-02,8,16,2,80108,2,15,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,396.73626383
860101230000006101,1,2026-04-02,8,16,2,80108,2,73,3,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,15,,820.68165594
860101230000006101,2,2026-04-02,8,16,2,80108,2,105,3,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,820.68165594
860101230000006101,3,2026-04-02,8,16,2,80108,1,51,1,7,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,3,11,,820.68165594
860101230000006101,4,2026-04-02,8,16,2,80108,2,43,1,11,1,inf,2,4.0,6.0,5.0,2.0,,,,,,,,,1.0,1,4,9,,820.68165594
860101230000007901,1,2026-04-02,8,16,2,80108,2,60,5,12,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,2,5,13,,132.42217115
860101230000009701,1,2026-04-02,8,16,2,80108,2,39,5,9,1,inf,2,4.0,6.0,3.0,2.0,,,,,,,,,1.0,1,4,8,,214.61202556
860101230000009701,2,2026-04-02,8,16,2,80108,2,16,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,214.61202556
860101230000013301,1,2026-04-02,8,16,2,80108,2,36,5,10,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,8,,354.87857202
860101230000013301,2,2026-04-02,8,16,2,80108,1,17,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,354.87857202
860101230000015101,1,2026-04-02,8,16,2,80108,1,27,5,13,1,inf,2,1.0,1.0,,,5.0,7.0,,,2.0,2.0,,2.0,2.0,2,5,6,48.0,816.53284165
860101510000000901,1,2026-06-02,8,16,2,80207,1,58,4,11,1,inf,2,1.0,1.0,,,9.0,9.0,,,1.0,1.0,,1.0,2.0,1,4,12,16.0,696.44554903
860101510000003401,1,2026-06-02,8,16,2,80207,1,28,5,7,1,inf,2,2.0,2.0,1.0,,,,8.0,5.0,,,2.0,,1.0,1,3,6,,813.39341703
860101510000005901,1,2026-06-02,8,16,2,80207,1,62,1,26,1,7.0,2,4.0,6.0,4.0,4.0,,,9.0,2.0,,,,,1.0,4,6,13,,372.94574274
860101510000005901,2,2026-06-02,8,16,2,80207,2,57,1,23,1,7.0,2,1.0,1.0,,,9.0,3.0,,,1.0,1.0,,2.0,2.0,3,6,12,40.0,372.94574274
860101510000005901,3,2026-06-02,8,16,2,80207,2,30,1,23,1,4.0,2,2.0,2.0,1.0,,,,7.0,3.0,,,1.0,,1.0,3,6,7,,372.94574274
860101510000008401,1,2026-06-02,8,16,2,80207,1,52,1,22,1,4.0,2,1.0,1.0,,,9.0,9.0,,,1.0,1.0,,2.0,2.0,3,6,11,40.0,566.17157104
860101510000008401,2,2026-06-02,8,16,2,80207,2,36,1,23,1,7.0,2,1.0,1.0,,,9.0,1.0,,,1.0,1.0,,2.0,2.0,3,6,8,35.0,566.17157104
860101510000010901,1,2026-06-02,8,16,2,80207,1,39,1,23,1,4.0,2,1.0,1.0,,,7.0,3.0,,,1.0,1.0,,2.0,2.0,3,6,8,42.0,907.55593669
860101510000010901,2,2026-06-02,8,16,2,80207,2,33,1,23,1,8.0,2,2.0,2.0,1.0,,,,9.0,5.0,,,2.0,,1.0,3,6,7,,907.55593669
860101510000020901,1,2026-06-02,8,16,2,80207,1,49,1,12,1,inf,2,1.0,1.0,,,9.0,8.0,,,1.0,1.0,,2.0,2.0,2,5,10,40.0,860.40478352
860101510000020901,2,2026-06-02,8,16,2,80207,2,49,1,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,10,,860.40478352
860101510000020901,3,2026-06-02,8,16,2,80207,1,20,5,9,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,1,4,5,,860.40478352
860101860000000901,1,2026-04-02,8,16,2,80206,1,62,1,6,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,13,,647.9871891
860101860000000901,2,2026-04-02,8,16,2,80206,2,57,1,7,1,inf,2,1.0,1.0,,,9.0,9.0,,,1.0,1.0,,2.0,2.0,1,3,12,16.0,647.9871891
860101860000004901,1,2026-04-02,8,16,2,80206,2,87,4,98,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,1,16,,464.09636331
860101860000008901,2,2026-04-02,8,16,2,80206,2,34,5,2,1,inf,2,1.0,1.0,,,9.0,5.0,,,2.0,1.0,,2.0,2.0,1,2,7,48.0,1250.5047713
860101860000008901,3,2026-04-02,8,16,2,80206,2,30,5,98,1,inf,2,1.0,1.0,,,9.0,5.0,,,2.0,1.0,,2.0,2.0,1,1,7,48.0,1250.5047713
860101860000008901,4,2026-04-02,8,16,2,80206,2,28,5,7,1,inf,2,1.0,1.0,,,9.0,5.0,,,2.0,1.0,,2.0,2.0,1,3,6,48.0,1250.5047713
860101860000008901,5,2026-04-02,8,16,2,80206,2,17,5,7,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,1,3,4,,1250.5047713
860101860000012901,1,2026-04-02,8,16,2,80206,1,39,5,11,1,inf,2,1.0,1.0,,,6.0,7.0,,,2.0,1.0,,2.0,2.0,1,4,8,35.0,1467.6647609
860101860000012901,2,2026-04-02,8,16,2,80206,1,30,5,8,1,inf,2,4.0,6.0,3.0,3.0,,,,,,,,,1.0,1,4,7,,1467.6647609
860101860000012901,3,2026-04-02,8,16,2,80206,1,32,5,12,1,inf,2,1.0,1.0,,,7.0,8.0,,,1.0,2.0,,2.0,2.0,2,5,7,63.0,1467.6647609
860101860000024901,1,2026-04-02,8,16,2,80206,1,63,1,7,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,3,13,,1184.2834257
860101860000024901,2,2026-04-02,8,16,2,80206,2,58,1,11,1,inf,2,1.0,1.0,,,9.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,12,40.0,1184.2834257
860101860000024901,3,2026-04-02,8,16,2,80206,1,33,5,11,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,1,4,7,,1184.2834257
860101860000024901,4,2026-04-02,8,16,2,80206,2,20,5,12,1,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,2.0,,1.0,2,5,5,,1184.2834257
860101860000028901,1,2026-04-02,8,16,2,80206,1,29,5,11,1,inf,2,1.0,1.0,,,6.0,5.0,,,1.0,1.0,,2.0,2.0,1,4,6,56.0,813.39341703
860102060000000101,1,2026-06-02,8,16,1,80108,1,30,5,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,7,,848.3866017
860102060000003301,1,2026-06-02,8,16,1,80108,1,77,1,10,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,16,,1031.716724
860102060000003301,2,2026-06-02,8,16,1,80108,2,59,1,98,1,inf,2,1.0,1.0,,,1.0,6.0,,,2.0,1.0,,2.0,2.0,1,1,12,60.0,1031.716724
860102060000003301,3,2026-06-02,8,16,1,80108,2,56,3,98,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,1,12,,1031.716724
860102060000003301,4,2026-06-02,8,16,1,80108,2,28,5,12,1,inf,2,4.0,6.0,4.0,3.0,,,6.0,5.0,,,,,1.0,2,5,6,,1031.716724
860102060000003301,5,2026-06-02,8,16,1,80108,1,21,5,11,1,inf,2,4.0,6.0,3.0,6.0,,,,,,,,,1.0,1,4,5,,1031.716724
860102060000003301,6,2026-06-02,8,16,1,80108,1,20,5,3,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,2.0,,2.0,2.0,1,2,5,40.0,1031.716724
860102060000003301,7,2026-06-02,8,16,1,80108,2,16,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,1031.716724
860102060000004901,1,2026-06-02,8,16,1,80108,1,59,5,12,1,inf,2,1.0,1.0,,,10.0,9.0,,,3.0,2.0,,1.0,2.0,2,5,12,30.0,699.13359426
860102060000006501,1,2026-06-02,8,16,1,80108,1,59,5,11,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,4,12,,699.13359426
860102060000008101,1,2026-06-02,8,16,1,80108,2,31,5,9,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,2.0,,2.0,2.0,1,4,7,40.0,539.69978
860102060000008101,2,2026-06-02,8,16,1,80108,1,16,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,539.69978
860102060000011301,1,2026-06-02,8,16,1,80108,1,53,5,11,1,inf,2,1.0,1.0,,,6.0,9.0,,,2.0,1.0,,2.0,2.0,1,4,11,49.0,856.59424347
860102060000012901,1,2026-06-02,8,16,1,80108,1,59,1,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,12,,1039.4506961
860102060000012901,2,2026-06-02,8,16,1,80108,1,24,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,5,,1039.4506961
860102060000012901,3,2026-06-02,8,16,1,80108,2,25,5,13,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,6,,1039.4506961
860102060000014501,1,2026-06-02,8,16,1,80108,2,48,5,7,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,3,10,,778.01288466
860102060000014501,2,2026-06-02,8,16,1,80108,2,26,5,10,1,inf,2,2.0,2.0,1.0,,,,2.0,9.0,,,2.0,,1.0,1,4,6,,778.01288466
860102060000014501,3,2026-06-02,8,16,1,80108,1,17,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,778.01288466
860102060000016101,1,2026-06-02,8,16,1,80108,2,80,3,6,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,16,,420.97102855
860102060000016101,2,2026-06-02,8,16,1,80108,1,33,5,10,1,inf,2,2.0,2.0,1.0,,,,7.0,1.0,,,2.0,,1.0,1,4,7,,420.97102855
860102060000016101,3,2026-06-02,8,16,1,80108,1,19,5,8,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,4,,420.97102855
860102060000016101,4,2026-06-02,8,16,1,80108,1,19,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,420.97102855
860102060000016101,5,2026-06-02,8,16,1,80108,1,16,5,8,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,420.97102855
860102920000000301,1,2026-04-02,8,16,2,80204,1,55,3,9,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,4,12,,583.19112294
860102920000000301,5,2026-04-02,8,16,2,80204,2,17,5,11,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,583.19112294
860102920000000301,6,2026-04-02,8,16,2,80204,2,16,5,9,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,583.19112294
860102920000003301,1,2026-04-02,8,16,2,80204,1,65,5,98,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,1,1,14,,619.06256351
860102920000004801,1,2026-04-02,8,16,2,80204,1,71,3,5,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,2,15,,720.54192065
860102920000004801,4,2026-04-02,8,16,2,80204,1,20,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,2.0,,1.0,2,5,5,,720.54192065
860102920000004801,5,2026-04-02,8,16,2,80204,1,18,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,4,,720.54192065
860102920000004801,6,2026-04-02,8,16,2,80204,2,23,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,5,,720.54192065
860102920000009301,1,2026-04-02,8,16,2,80204,2,74,3,8,1,inf,2,4.0,6.0,5.0,4.0,,,,,,,,,1.0,1,4,15,,1181.7351015
860102920000009301,2,2026-04-02,8,16,2,80204,1,37,5,12,1,inf,2,1.0,1.0,,,2.0,9.0,,,1.0,1.0,,2.0,2.0,2,5,8,40.0,1181.7351015
860102920000009301,3,2026-04-02,8,16,2,80204,2,35,5,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,8,,1181.7351015
860102920000010801,1,2026-04-02,8,16,2,80204,2,61,5,10,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,1,4,13,,1063.2070951
860102920000010801,2,2026-04-02,8,16,2,80204,1,40,5,12,1,inf,2,2.0,2.0,1.0,,,,7.0,9.0,,,1.0,,1.0,2,5,9,,1063.2070951
860102920000010801,4,2026-04-02,8,16,2,80204,2,26,5,12,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,2,5,6,,1063.2070951
860102920000012301,1,2026-04-02,8,16,2,80204,2,57,5,12,1,inf,2,4.0,6.0,5.0,3.0,,,,,,,,,1.0,2,5,12,,671.35272163
860102920000012301,2,2026-04-02,8,16,2,80204,1,23,5,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,5,,671.35272163
860102920000013801,1,2026-04-02,8,16,2,80204,2,65,3,6,1,inf,2,1.0,1.0,,,3.0,7.0,,,2.0,1.0,,2.0,2.0,1,2,14,42.0,1750.0680303
860102920000013801,2,2026-04-02,8,16,2,80204,1,38,5,11,1,inf,2,2.0,2.0,4.0,,,,5.0,7.0,,,2.0,,1.0,1,4,8,,1750.0680303
860102920000013801,3,2026-04-02,8,16,2,80204,1,33,5,12,1,inf,2,2.0,2.0,5.0,,,,,,,,1.0,,1.0,2,5,7,,1750.0680303
860102920000013801,4,2026-04-02,8,16,2,80204,2,26,5,12,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,2,5,6,,1750.0680303
860102920000013801,5,2026-04-02,8,16,2,80204,2,26,5,11,1,inf,2,2.0,2.0,1.0,,,,9.0,9.0,,,2.0,,1.0,1,4,6,,1750.0680303
860103060000004601,1,2026-05-02,8,16,2,80102,2,47,3,11,1,inf,2,1.0,1.0,,,9.0,5.0,,,2.0,1.0,,2.0,2.0,1,4,10,42.0,682.28416744
860103060000004601,2,2026-05-02,8,16,2,80102,1,21,5,10,1,inf,1,4.0,6.0,3.0,1.0,,,,,,,,,2.0,1,4,5,,682.28416744
860103060000007101,1,2026-05-02,8,16,2,80102,1,48,5,11,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,4,10,,1176.4142848
860103060000007101,2,2026-05-02,8,16,2,80102,1,42,5,7,1,inf,2,2.0,2.0,3.0,,,,,,,,1.0,,1.0,1,3,9,,1176.4142848
